251.1680 -15.85018448
254.0221 -15.85122918
256.8978 -15.85203427
259.7951 -15.85260254
262.7141 -15.85294254
265.6549 -15.85306566
268.6176 -15.85297706
271.6022 -15.85268494
274.6089 -15.85219538
277.6376 -15.85151431
280.6885 -15.85065239
